agent,prompt_category,experiment,link,EA_raw,MV_raw,EA_raw_tasks,MV_raw_tasks,EA_model,MV_model,b,m1,m2,pC1,pC2,m_bar,m_gap,normative_metric,domain,loocv_r2,r2,loss,mae,rmse,loocv_rmse,params_tying,EA_raw_mean,EA_raw_median,EA_raw_lo,EA_raw_hi,MV_raw_mean,MV_raw_median,MV_raw_lo,MV_raw_hi,n_domains,meets_ea,meets_mv,meets_loocv_r2,normative_reasoner,ea_diff_threshold,mv_diff_threshold,loocv_r2_threshold,tag
claude-opus-4-20250514,numeric,rw17_indep_causes,noisy_or,0.246875,0.0,VIII - VI,IV - V,0.2544771432876587,0.0,0.2098370343446731,0.7370140552520752,0.7370140552520752,0.4746811091899872,0.4746811091899872,0.7370140552520752,0.0,0.527177020907402,all,0.9356259426060476,0.7900801844149611,0.0143039720132946,0.089512825012207,0.1252875179052353,0.0669994806740774,3,0.2468749999999999,0.203125,0.140625,0.3968749999999999,0.0,0.0,0.0,0.0,3.0,True,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
claude-sonnet-4-20250514,numeric,rw17_indep_causes,noisy_or,0.2645833333333333,0.0,VIII - VI,IV - V,0.3882099986076355,0.0,0.1029442995786666,0.8522472381591797,0.8522472381591797,0.4582443237304687,0.4582443237304687,0.8522472381591797,0.0,0.7493029385805131,all,0.9023869387551738,0.8967638759591967,0.0213259737938642,0.0875425413250923,0.1023057475686073,0.1034020054494205,3,0.2645833333333333,0.228125,0.2,0.3656249999999999,0.0,0.0,0.0,0.0,3.0,True,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gemini-1.5-pro,numeric,rw17_indep_causes,noisy_or,0.2585069444444444,-0.0046874999999999,VIII - VI,IV - V,0.2351742386817932,0.0,0.2276606112718582,0.7977766394615173,0.7977766394615173,0.5505115389823914,0.5505115389823914,0.7977766394615173,0.0,0.5701160281896591,all,0.8760186846484457,0.666094219957349,0.0254016127437353,0.1473071575164795,0.189553901553154,0.1030395760976462,3,0.2585069444444444,0.2348958333333333,0.2302083333333333,0.3104166666666667,-0.0046874999999999,-0.0031249999999999,-0.0078125,-0.0031249999999999,3.0,True,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gemini-2.5-flash,numeric,rw17_indep_causes,noisy_or,0.5127925531914892,0.013674645390071,VIII - VI,IV - V,0.4810811877250671,0.0,0.0130820954218506,0.938201069831848,0.938201069831848,0.4898291230201721,0.4898291230201721,0.938201069831848,0.0,0.9251189744099976,all,0.9902583010810166,0.9550882426146882,0.0284382738173007,0.0422991849482059,0.0773658379912376,0.0363620956980305,3,0.5135277777777777,0.528125,0.4631249999999999,0.5493333333333333,0.0135416666666666,0.0,0.0,0.040625,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gemini-2.5-flash-lite,numeric,rw17_indep_causes,noisy_or,-0.3364583333333333,-0.0416666666666666,VIII - VI,IV - V,0.0401251912117004,0.0,0.5388131141662598,0.4142223000526428,0.4142223000526428,0.4632459580898285,0.4632459580898285,0.4142223000526428,0.0,-0.1245908141136169,all,0.2769692163162246,0.2307448249641525,0.0369647070765495,0.2050158977508545,0.2710209190845489,0.1867832384223496,3,-0.3364583333333333,-0.31875,-0.5625,-0.128125,-0.0416666666666666,-0.03125,-0.125,0.03125,3.0,False,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gemini-2.5-pro,numeric,rw17_indep_causes,noisy_or,0.5199844858156029,-0.0018446187958383,VIII - VI,IV - V,0.5086860358715057,0.0,0.0020758169703185,0.97989422082901,0.97989422082901,0.4840990602970123,0.4840990602970123,0.97989422082901,0.0,0.9778184038586916,all,0.998301482692325,0.9812884437092456,0.0316383764147758,0.0239880364388227,0.052196592092514,0.0161032149357798,3,0.5198994757612975,0.513353280141844,0.5112903225806451,0.5350548245614035,-0.0018340643274853,-0.0020833333333333,-0.0052083333333333,0.0017894736842105,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-3.5-turbo,numeric,rw17_indep_causes,noisy_or,-0.0427083333333333,0.2052083333333334,VIII - VI,IV - V,0.0229431390762329,0.0,0.6113230586051941,0.4348024129867553,0.4348024129867553,0.7339614629745483,0.7339614629745483,0.4348024129867553,0.0,-0.1765206456184387,all,0.5662203000457567,0.3629481350099363,0.0265947207808494,0.0886158868670463,0.1088655516505241,0.0684613525714115,3,-0.0427083333333333,-0.05,-0.0531249999999999,-0.025,0.2052083333333333,0.2,0.128125,0.2875,3.0,False,False,False,False,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-4,numeric,rw17_indep_causes,noisy_or,0.4364583333333334,0.0,VIII - VI,IV - V,0.4693679809570312,0.0,0.0046753608621656,0.1273202449083328,0.9027263522148132,0.4917765259742737,0.4917765259742737,0.515023298561573,0.7754061073064804,0.5103479376994075,all,0.6321377521639777,0.7261014455111379,0.0192082207649946,0.0647921785712242,0.1289149671792984,0.1446342893609065,4,0.4364583333333334,0.446875,0.3625,0.5,0.0,0.0,0.0,0.0,3.0,True,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-4.1,numeric,rw17_indep_causes,noisy_or,0.5375,0.0,VIII - VI,IV - V,0.5015034377574921,0.0,0.0220526717603206,0.9830378293991088,0.9830378293991088,0.4697062075138092,0.4697062075138092,0.9830378293991088,0.0,0.9609851576387882,all,0.9759234511977216,0.9437437170777052,0.0332216285169124,0.0420078672468662,0.0905497893691062,0.0601757459580102,3,0.5375,0.5375,0.51875,0.5562499999999999,0.0,0.0,0.0,0.0,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-4.1-mini,numeric,rw17_indep_causes,noisy_or,0.5927083333333334,-0.1395833333333334,VIII - VI,IV - V,0.5427519977092743,0.0,0.0238795969635248,0.8592252731323242,0.8592252731323242,0.3839605748653412,0.3839605748653412,0.8592252731323242,0.0,0.8353456761687994,all,0.8795171717345419,0.7755680086676929,0.0403938516974449,0.1217345520853996,0.1772844940423965,0.1242938582816391,3,0.5927083333333333,0.609375,0.55,0.6187499999999999,-0.1395833333333333,-0.1624999999999999,-0.2249999999999999,-0.03125,3.0,True,False,False,False,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-4o,numeric,rw17_indep_causes,noisy_or,0.6149305555555555,0.09375,VIII - VI,IV - V,0.5658618807792664,0.0,0.0144566325470805,0.9468438029289246,0.9999451637268066,0.4128935039043426,0.4128935039043426,0.9733944833278656,0.053101360797882,0.9589378507807852,all,0.966296206935642,0.8973287354299372,0.0369719266891479,0.0743665546178817,0.1245278790593147,0.070840535256685,4,0.6149305555555555,0.6322916666666667,0.5739583333333333,0.6385416666666667,0.09375,0.09375,0.0833333333333333,0.1041666666666666,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-mini-v_low-r_high,numeric,rw17_indep_causes,noisy_or,0.6116666666666666,0.0,VIII - VI,IV - V,0.4853738844394684,0.0,0.0418685413897037,0.8556994199752808,0.8556994199752808,0.4201670289039612,0.4201670289039612,0.8556994199752808,0.0,0.813830878585577,all,0.9186482269119424,0.9065706886131066,0.025234080851078,0.0857713595032692,0.1013063490390777,0.095961874100874,3,0.6116666666666667,0.588125,0.5656249999999999,0.68125,0.0,0.0,0.0,0.0,3.0,True,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-mini-v_low-r_low,numeric,rw17_indep_causes,noisy_or,0.569375,-0.0041666666666666,VIII - VI,IV - V,0.4453316330909729,0.0,0.0800802633166313,0.8479217886924744,0.8479217886924744,0.4013115763664245,0.4013115763664245,0.8479217886924744,0.0,0.767841525375843,all,0.9156594986885545,0.903746436874418,0.0229012016206979,0.0833487659692764,0.0984466820955276,0.093885791097106,3,0.5693750000000001,0.573125,0.5162500000000001,0.6187500000000001,-0.0041666666666666,0.0,-0.0125,0.0,3.0,True,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-mini-v_low-r_medium,numeric,rw17_indep_causes,noisy_or,0.5725,-0.0083333333333333,VIII - VI,IV - V,0.4696404337882995,0.0,0.0525545962154865,0.8367263078689575,0.8367263078689575,0.4147591292858124,0.4147591292858124,0.8367263078689575,0.0,0.784171711653471,all,0.9301315297276866,0.9120440944732586,0.0233237035572528,0.079644925892353,0.0952295586466789,0.0860490665829518,3,0.5725000000000001,0.5206250000000001,0.503125,0.69375,-0.0083333333333333,0.0,-0.025,0.0,3.0,True,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-mini-v_low-r_minimal,numeric,rw17_indep_causes,noisy_or,0.1710416666666666,-0.0739583333333333,VIII - VI,IV - V,0.1622865796089172,0.0,0.1969227194786071,0.2783103287220001,0.6736076474189758,0.4530893266201019,0.4530893266201019,0.475958988070488,0.3952973186969757,0.2790362685918809,all,0.4703544805310989,0.5645270642398558,0.0130508756265044,0.1056181117892265,0.1394579112529754,0.1445060958704233,4,0.1710416666666666,0.203125,0.071875,0.238125,-0.0739583333333333,-0.0843749999999999,-0.1124999999999999,-0.0249999999999999,3.0,True,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-nano-v_low-r_high,numeric,rw17_indep_causes,noisy_or,0.44125,0.0,VIII - VI,IV - V,0.408626914024353,0.0,0.0989642217755317,0.926554560661316,0.926554560661316,0.4679915904998779,0.4679915904998779,0.926554560661316,0.0,0.8275903388857844,all,0.9802467067337082,0.8735093250264425,0.0278687868267297,0.0852293446660041,0.1259161978960037,0.0485897353587311,3,0.44125,0.495,0.29375,0.535,0.0,0.0,0.0,0.0,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-nano-v_low-r_low,numeric,rw17_indep_causes,noisy_or,0.2427083333333333,-0.0459884751773049,VIII - VI,IV - V,0.2782019972801208,0.0,0.1870861947536468,0.6416677832603455,0.750106930732727,0.4070028066635132,0.4070028066635132,0.6958873569965363,0.1084391474723815,0.5088011622428894,all,0.9505114514669812,0.8029868940907083,0.0129655953496694,0.082834742963314,0.1149972379207611,0.0562505814879903,4,0.2427083333333333,0.18125,0.1531249999999999,0.39375,-0.0457638888888889,-0.0466666666666666,-0.046875,-0.04375,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-nano-v_low-r_medium,numeric,rw17_indep_causes,noisy_or,0.4807845744680851,-0.0020833333333332,VIII - VI,IV - V,0.4080244600772857,0.0,0.0954546257853508,0.8386572599411011,0.8386572599411011,0.4297332465648651,0.4297332465648651,0.8386572599411011,0.0,0.7432026341557503,all,0.955565764520964,0.869287465985292,0.0221556294709444,0.0985583588480949,0.1146291568875312,0.0664984264449746,3,0.4808888888888889,0.4251666666666666,0.4043750000000001,0.613125,-0.0020833333333333,-0.009375,-0.009375,0.0124999999999999,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-nano-v_low-r_minimal,numeric,rw17_indep_causes,noisy_or,-0.1195833333333332,0.0820833333333332,VIII - VI,IV - V,0.0195303559303283,0.0,0.4749223589897156,0.2252853512763977,0.2252853512763977,0.498694509267807,0.498694509267807,0.2252853512763977,0.0,-0.2496370077133178,all,0.4683744077918224,0.1082507447210971,0.0229100957512855,0.1420485973358154,0.1968964189291,0.0714954409080531,3,-0.1195833333333333,-0.1268749999999999,-0.22125,-0.0106249999999999,0.0820833333333332,0.0631249999999999,0.0518749999999999,0.1312499999999999,3.0,False,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-v_low-r_low,numeric,rw17_indep_causes,noisy_or,0.48625,-0.0145833333333333,VIII - VI,IV - V,0.4708646237850189,0.0,0.0454388298094272,0.86307293176651,0.86307293176651,0.4354799389839172,0.4354799389839172,0.86307293176651,0.0,0.8176341019570829,all,0.9473940179409496,0.9272455787559252,0.0242282338440418,0.0760129243135452,0.0891173481941223,0.076933648851518,3,0.4862499999999999,0.4924999999999999,0.4375,0.5287499999999999,-0.0145833333333333,-0.009375,-0.025,-0.009375,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-v_low-r_medium,numeric,rw17_indep_causes,noisy_or,0.5039583333333333,0.0,VIII - VI,IV - V,0.4859466850757599,0.0,0.0305678527802228,0.8833486437797546,0.8833486437797546,0.4465901851654053,0.4465901851654053,0.8833486437797546,0.0,0.8527807909995319,all,0.9459683321377732,0.9342336232383922,0.0264180265367031,0.0747245550155639,0.0876525864005088,0.0810791051574262,3,0.5039583333333333,0.51875,0.4593749999999999,0.53375,0.0,0.0,0.0,0.0,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
gpt-5-v_low-r_minimal,numeric,rw17_indep_causes,noisy_or,0.1572916666666667,0.0031249999999999,VIII - VI,IV - V,0.3158891499042511,0.0,0.1729868054389953,0.8000521063804626,0.8000521063804626,0.4366863667964935,0.4366863667964935,0.8000521063804626,0.0,0.6270653009414673,all,0.8478411177013135,0.7843923096077134,0.022555349394679,0.120058573782444,0.1441593915224075,0.1201768708203682,3,0.1572916666666667,0.1743749999999999,0.07,0.2275,0.003125,0.0,0.0,0.009375,3.0,True,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
humans,single_numeric_response,rw17_indep_causes,noisy_or,0.0995138888888889,0.1004166666666666,VIII - VI,IV - V,0.1882632374763488,0.0,0.2389932870864868,0.6302173137664795,0.6302173137664795,0.5285488367080688,0.5285488367080688,0.6302173137664795,0.0,0.3912240266799927,all,0.9367282790284648,0.7723586489071014,0.0096042063087224,0.0908368825912475,0.1100012958049774,0.0564480324509244,3,0.0995138888888889,0.1213541666666666,0.0098958333333334,0.1672916666666667,0.1004166666666666,0.0936458333333333,0.0578124999999999,0.1497916666666666,3.0,True,False,False,False,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
o3,numeric,rw17_indep_causes,noisy_or,0.4795833333333333,0.015625,VIII - VI,IV - V,0.3892285823822021,0.0,0.1070064604282379,0.8417049050331116,0.8417049050331116,0.443169891834259,0.443169891834259,0.8417049050331116,0.0,0.7346984446048737,all,0.935123509274952,0.9160298650272796,0.018654616549611,0.0763875916600227,0.0894799828529357,0.0792608165358652,3,0.4795833333333333,0.4675,0.46125,0.51,0.015625,0.0031249999999999,0.0,0.04375,3.0,True,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
o3-mini,numeric,rw17_indep_causes,noisy_or,0.6364583333333332,-0.0208333333333333,VIII - VI,IV - V,0.5220254957675934,0.0,0.0199943203479051,0.9916179776191713,0.9916179776191713,0.4520983099937439,0.4520983099937439,0.9916179776191713,0.0,0.9716236572712662,all,0.9623386706934915,0.930383868283095,0.0357346013188362,0.0528326630592346,0.1018100902438163,0.0757093602726985,3,0.6364583333333333,0.621875,0.53125,0.7562500000000001,-0.0208333333333333,-0.03125,-0.0499999999999999,0.0187499999999999,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pcnum_p3-4_lr0.1_hm-pooled
claude-3-5-haiku-20241022,CoT,rw17_indep_causes,noisy_or,0.0854166666666665,0.1875,VIII - VI,IV - V,0.1305652856826782,0.0,0.2889864444732666,0.5733687877655029,0.6952558755874634,0.663773775100708,0.663773775100708,0.6343123316764832,0.1218870878219604,0.3453258872032165,all,0.804913215494006,0.5950041126905179,0.0188391972333192,0.1066270992159843,0.1356720477342605,0.0842740311896395,4,0.0854166666666666,0.1062499999999999,0.0187499999999999,0.1312499999999999,0.1875,0.15625,0.1374999999999999,0.26875,3.0,False,False,False,False,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
claude-3-7-sonnet-20250219,CoT,rw17_indep_causes,noisy_or,0.3979166666666666,0.0,VIII - VI,IV - V,0.3559906482696533,0.0,0.1137455403804779,0.7969689965248108,0.7969689965248108,0.4671851694583893,0.4671851694583893,0.7969689965248108,0.0,0.6832234561443329,all,0.9630095404293332,0.9458855011178636,0.0138254007324576,0.0527769327163696,0.0664138793945312,0.0567876214936339,3,0.3979166666666667,0.4,0.39375,0.4000000000000001,0.0,0.0,0.0,0.0,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
claude-3-haiku-20240307,CoT,rw17_indep_causes,noisy_or,0.0333333333333332,0.1175,VIII - VI,IV - V,0.1289206743240356,0.0,0.2809129655361175,0.6753829121589661,0.6753829121589661,0.6933256983757019,0.6933256983757019,0.6753829121589661,0.0,0.3944699466228485,all,0.6920823247718648,0.5635308354928885,0.0245326124131679,0.1240471825003624,0.1621418893337249,0.1223044438918838,3,0.0333333333333333,0.05,-0.03125,0.08125,0.1175,0.1149999999999999,0.0124999999999999,0.2250000000000001,3.0,False,False,False,False,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
claude-3-opus,CoT,rw17_indep_causes,noisy_or,0.2895833333333333,0.0,VIII - VI,IV - V,0.206842303276062,0.0,0.2215522974729538,0.6107074618339539,0.6107074618339539,0.4721401333808899,0.4721401333808899,0.6107074618339539,0.0,0.389155164361,all,0.9504251541156866,0.7783828540750605,0.0091420765966176,0.0749858245253562,0.1042060106992721,0.0489286792805334,3,0.2895833333333333,0.26875,0.2250000000000001,0.375,-1.8503717077085938e-17,0.0124999999999999,-0.025,0.0125,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
claude-3-sonnet-20240229,CoT,rw17_indep_causes,noisy_or,-0.0020833333333333,0.0708333333333333,VIII - VI,IV - V,0.1465652585029602,0.0,0.2874316573143005,0.5591346025466919,0.5591346025466919,0.5085479617118835,0.5085479617118835,0.5591346025466919,0.0,0.2717029452323914,all,0.9117101577591376,0.6461808568698084,0.0102792428806424,0.0979333370923996,0.1297519505023956,0.0594477891218203,3,-0.0020833333333333,0.0437499999999999,-0.18125,0.1312499999999999,0.0708333333333333,0.0874999999999999,0.025,0.1,3.0,False,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
claude-opus-4-1-20250805,CoT,rw17_indep_causes,noisy_or,0.4145833333333333,0.01625,VIII - VI,IV - V,0.306876391172409,0.0,0.1586318016052246,0.7406081557273865,0.7406081557273865,0.4433190822601318,0.4433190822601318,0.7406081557273865,0.0,0.5819763541221619,all,0.957250305885779,0.9321337860614344,0.0104299187660217,0.0559480227530002,0.0668397843837738,0.0547624327583994,3,0.4145833333333333,0.3875,0.3625,0.4937499999999999,0.01625,0.0125,-0.0062499999999999,0.0425,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
claude-opus-4-20250514,CoT,rw17_indep_causes,noisy_or,0.3958333333333332,0.0041666666666666,VIII - VI,IV - V,0.334025502204895,0.0,0.1287842094898224,0.71540367603302,0.8353255391120911,0.4825490117073059,0.4825490117073059,0.7753646075725555,0.119921863079071,0.6465803980827332,all,0.9849360563949514,0.9215515434372208,0.009920097887516,0.0385855659842491,0.0699037462472915,0.0330786617996645,4,0.3958333333333333,0.4187499999999999,0.34375,0.425,0.0041666666666666,0.0125,-0.0125,0.0125,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
claude-sonnet-4-20250514,CoT,rw17_indep_causes,noisy_or,0.3299999999999999,0.0196428571428571,VIII - VI,IV - V,0.2606082558631897,0.0,0.1829115003347396,0.6942130327224731,0.6942130327224731,0.4754459261894226,0.4754459261894226,0.6942130327224731,0.0,0.5113015323877336,all,0.9738033958368868,0.9378872742513172,0.0072637125849723,0.0449006259441375,0.0584338791668415,0.0392738453164639,3,0.3372023809523809,0.35,0.2928571428571428,0.3687500000000001,0.0194444444444444,0.0208333333333333,0.0125,0.025,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
gemini-1.5-pro,CoT,rw17_indep_causes,noisy_or,0.3814393939393939,0.0034848484848485,VIII - VI,IV - V,0.2982032895088196,0.0,0.1771634370088577,0.7054355144500732,0.8072869181632996,0.4450118243694305,0.4450118243694305,0.7563612163066864,0.1018514037132263,0.5791977792978287,all,0.9942720687554338,0.8918607948167911,0.011059520766139,0.0658659040927887,0.0881558209657669,0.0204947989850478,4,0.3814393939393938,0.4056818181818181,0.3295454545454545,0.409090909090909,0.0034848484848484,0.0034090909090908,-0.0014772727272726,0.0085227272727272,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
gemini-2.5-flash,CoT,rw17_indep_causes,noisy_or,0.5166666666666666,0.0062499999999999,VIII - VI,IV - V,0.4576996862888336,0.0,0.0442420579493045,0.9165322184562684,0.9165322184562684,0.4722200632095337,0.4722200632095337,0.9165322184562684,0.0,0.872290160506964,all,0.984537568411668,0.9579666627755812,0.0245896223932504,0.0468781143426895,0.0707465484738349,0.0435094054858349,3,0.5166666666666666,0.4875,0.4437499999999999,0.6187499999999999,0.00625,0.0,0.0,0.01875,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
gemini-2.5-flash-lite,CoT,rw17_indep_causes,noisy_or,0.2988095238095238,0.0,VIII - VI,IV - V,0.2824689745903015,0.0,0.1897887587547302,0.7631004452705383,0.7631004452705383,0.4595214426517486,0.4595214426517486,0.7631004452705383,0.0,0.5733116865158081,all,0.9733782198765308,0.8872072896617482,0.0126175768673419,0.0708975419402122,0.0925955846905708,0.045066280280592,3,0.3011904761904762,0.2973214285714286,0.275,0.33125,0.0,0.0,0.0,0.0,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
gemini-2.5-pro,CoT,rw17_indep_causes,noisy_or,0.5020833333333333,-0.0520833333333333,VIII - VI,IV - V,0.4809639751911163,0.0,0.0370971374213695,0.9202076196670532,0.9202076196670532,0.4547119140625,0.4547119140625,0.9202076196670532,0.0,0.8831104822456837,all,0.9837019545099046,0.9548690018785876,0.0262055154889822,0.0559473447501659,0.0747911408543586,0.0458528528464973,3,0.5020833333333333,0.50625,0.4812499999999999,0.51875,-0.0520833333333333,-0.0499999999999999,-0.0812499999999999,-0.025,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
gpt-4,CoT,rw17_indep_causes,noisy_or,0.275,0.0,VIII - VI,IV - V,0.2570427358150482,0.0,0.1624583750963211,0.4875207543373108,0.7513803243637085,0.4694657921791076,0.4694657921791076,0.6194505393505096,0.2638595700263977,0.4569921642541885,all,0.9129279206638354,0.8354823626747443,0.0080613167956471,0.0637201443314552,0.0884180888533592,0.066402406397574,4,0.275,0.275,0.26875,0.28125,0.0,0.0,0.0,0.0,3.0,True,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
gpt-4.1,CoT,rw17_indep_causes,noisy_or,0.5145833333333334,0.0,VIII - VI,IV - V,0.443138837814331,0.0,0.0728647634387016,0.9178653955459596,0.9178653955459596,0.4512167274951935,0.4512167274951935,0.9178653955459596,0.0,0.845000632107258,all,0.9681474004020324,0.958163325420502,0.0228992067277431,0.0500297583639621,0.0693231225013732,0.062591917870599,3,0.5145833333333333,0.4812499999999999,0.4187499999999999,0.6437499999999999,0.0,0.0,0.0,0.0,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
gpt-4.1-mini,CoT,rw17_indep_causes,noisy_or,0.5479166666666666,-0.0312499999999999,VIII - VI,IV - V,0.3905344009399414,0.0,0.1118150204420089,0.817893922328949,0.817893922328949,0.4154993593692779,0.4154993593692779,0.817893922328949,0.0,0.7060789018869401,all,0.9243469646946332,0.9109538197343872,0.0177752617746591,0.0685000270605087,0.0886570587754249,0.0843159662709158,3,0.5479166666666666,0.50625,0.4749999999999999,0.6625,-0.03125,-0.025,-0.0499999999999999,-0.01875,3.0,True,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
gpt-4o,CoT,rw17_indep_causes,noisy_or,0.4458333333333333,-0.0041666666666666,VIII - VI,IV - V,0.3513922095298767,0.0,0.1345186382532119,0.8021420836448669,0.8021420836448669,0.4384683072566986,0.4384683072566986,0.8021420836448669,0.0,0.6676234453916551,all,0.9459757297953404,0.9041382442444892,0.0157216507941484,0.0700913444161415,0.0897117033600807,0.0697823700475601,3,0.4458333333333333,0.45,0.40625,0.4812499999999999,-0.0041666666666666,0.0,-0.0124999999999999,0.0,3.0,True,True,True,True,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
gpt-5-mini-v_low-r_low,CoT,rw17_indep_causes,noisy_or,0.5039855072463768,-0.0020833333333333,VIII - VI,IV - V,0.3469442725181579,0.0,0.1406847983598709,0.7583004832267761,0.7583004832267761,0.3955950140953064,0.3955950140953064,0.7583004832267761,0.0,0.6176156848669052,all,0.8864936297415679,0.8834547724805561,0.0155333410948514,0.0785158947110176,0.0933767482638359,0.0948879997592148,3,0.5035714285714286,0.51875,0.4357142857142857,0.55625,-0.0020833333333333,0.0,-0.0062499999999999,0.0,3.0,True,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
gpt-5-mini-v_low-r_medium,CoT,rw17_indep_causes,noisy_or,0.5020833333333333,0.0,VIII - VI,IV - V,0.3571583032608032,0.0,0.1267079412937164,0.7625839710235596,0.7625839710235596,0.4130774438381195,0.4130774438381195,0.7625839710235596,0.0,0.6358760297298431,all,0.9151569433382404,0.8959238982444393,0.0154063692316412,0.0758211240172386,0.0895147398114204,0.0830229152600129,3,0.5020833333333333,0.475,0.4687499999999999,0.5625,0.0,0.0,0.0,0.0,3.0,True,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
gpt-5-mini-v_low-r_minimal,CoT,rw17_indep_causes,noisy_or,0.5125,-0.0229166666666666,VIII - VI,IV - V,0.3345173299312591,0.0,0.1398571729660034,0.7032957077026367,0.7032957077026367,0.3761680722236633,0.3761680722236633,0.7032957077026367,0.0,0.5634385347366333,all,0.8982390758131977,0.8425337244590765,0.0147716868668794,0.0806051045656204,0.1030672565102577,0.0851406360891369,3,0.5137896825396825,0.5020833333333333,0.46875,0.5705357142857143,-0.0229166666666666,-0.0374999999999999,-0.04375,0.0124999999999999,3.0,True,True,False,False,0.0995,0.1,0.937,v2_noisy_or_pccot_p3-4_lr0.1_hm-pooled
